"vehicle_id","title","description","url","make","model","year","mileage.value","mileage.unit","image[0].url","image[0].tag[0]","transmission","fuel_type","body_style","drivetrain","vin","condition","price","address","exterior_color","sale_price","availability","state_of_vehicle","latitude","longitude","Trim"
"1A0DE0075EF59A43B7D434CE0C7FD127","2016 BMW 5 Series 535i","Simply Drive Home. Factory Warranty, Backup Camera, Comfort Access Keyless Entry, Head-Up Display, Heated Seats, Navigation System, Power Moonroof, Power Tailgate. Clean CARFAX. CARFAX One-Owner. Come and see only the finest BMWs at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.","https://www.dcmotorcompany.com/vehicle-details/2016-bmw-5-series-535i-heads-up-display-heated-seats-portland-or-id-34236478","BMW","5 Series","2016","26842","MI","http://vehicle-photos-published.vauto.com/a9/3f/44/c9-341b-4715-ac7e-f702c7c2f06f/image-1.jpg","","AUTOMATIC","GASOLINE","SEDAN","RWD","WBA5B1C5XGG553699","","28290 USD","{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}","BLACK","28290 USD","AVAILABLE","USED","45.4074","-122.610","535i"
"07F00126FFC26B4DAFE582297CC5756F","2016 Mercedes-Benz GLC GLC 300","Simply Drive Home. Backup Camera, Blind Spot Assist, Heated Seats, KEYLESS GO, Navigation System, Panorama Sunroof, Power Liftgate. CARFAX One-Owner. Come and see only the finest Mercedes-Benzs at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.","https://www.dcmotorcompany.com/vehicle-details/2016-mercedes-benz-glc-glc-300-panoramic-roof-blind-spot-assist-portland-or-id-34407126","Mercedes-Benz","GLC","2016","67308","MI","http://vehicle-photos-published.vauto.com/a9/59/b7/75-5910-498f-86c0-b930b313dbc2/image-1.jpg","","AUTOMATIC","GASOLINE","SUV","RWD","WDC0G4JB6GF015350","","21790 USD","{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}","WHITE","21790 USD","AVAILABLE","USED","45.4074","-122.610","GLC 300"
"ED89BC7D58B65C4EAB588217DD87ACB6","2016 Volvo V60 Cross Country T5","Simply Drive Home. Blind Spot Information System, Blind Spot Information System (BLIS) Package, Front Park Assist, Navigation System, Power Moonroof, Rear Park Assist Camera. Come and see only the finest Volvos at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.","","Volvo","V60 Cross Country","2016","43461","MI","http://vehicle-photos-published.vauto.com/a1/1c/09/f4-0e50-45fc-915d-1bcefd034df0/image-1.jpg","","AUTOMATIC","GASOLINE","WAGON","AWD","YV4612HK8G1014397","","23990 USD","{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}","GRAY","23990 USD","AVAILABLE","USED","45.4074","-122.610","T5"
"5150B6FCBF312D4B8AF19648F9A584A7","2016 Porsche Cayenne ","Simply Drive Home. Factory Warranty, AWD, BOSE Surround Sound System, Front Seat Heating, Lane Change Assist (LCA), Navigation System, Panoramic Roof System, Power Liftgate, Ventilated Seats. CARFAX One-Owner. Come and see only the finest Porsches at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.","https://www.dcmotorcompany.com/vehicle-details/2016-porsche-cayenne-panoramic-roof-lane-change-assist-portland-or-id-33439901","Porsche","Cayenne","2016","49425","MI","http://vehicle-photos-published.vauto.com/34/47/a0/f0-3ba1-48c6-a8b6-35792e96f938/image-1.jpg","","AUTOMATIC","GASOLINE","SUV","AWD","WP1AA2A24GKA12114","","34490 USD","{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}","BLACK","34490 USD","AVAILABLE","USED","45.4074","-122.610",""
"E8B0D38BE1CFB14BA1B630C6C847FC72","2016 BMW 4 Series 428i Gran Coupe","Simply Drive Home. Factory Warranty, Backup Camera, Cold Weather Package, Comfort Access Keyless Entry, harman/kardon Surround Sound System, Heated Rear Seats, Heated Seats, Heated Steering Wheel, M Sport Package, Navigation System, Power Moonroof. Come and see only the finest BMWs at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.","https://www.dcmotorcompany.com/vehicle-details/2016-bmw-4-series-428i-gran-coupe-m-sport-cold-weather-package-portland-or-id-27897368","BMW","4 Series","2016","42012","MI","http://vehicle-photos-published.vauto.com/4d/f1/0d/e2-0193-42cb-a830-48a40ed13536/image-1.jpg","","AUTOMATIC","GASOLINE","HATCHBACK","RWD","WBA4A9C56GGL87601","","24590 USD","{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}","SILVER","24590 USD","AVAILABLE","USED","45.4074","-122.610","428i Gran Coupe"
"EC9214349C9785478A553FE7D87732C2","2016 Land Rover Range Rover 5.0L V8 Supercharged","Simply Drive Home. Factory Warranty, 4WD, Backup Camera, Blind Spot Monitor w/Closing Vehicle Sensing, Head-Up Display, Heated Rear Seats, Heated Seats, Heated steering wheel, Meridian Premium Audio System, Navigation System, Panoramic Roof, Ventilated Seats. CARFAX One-Owner. Come and see only the finest Land Rovers at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.","https://www.dcmotorcompany.com/vehicle-details/2016-land-rover-range-rover-5-0l-v8-supercharged-510-horsepower-heads-up-display-portland-or-id-34204174","Land Rover","Range Rover","2016","44709","MI","http://vehicle-photos-published.vauto.com/2e/3a/0c/19-1099-4f87-b757-4128b4cc2995/image-1.jpg","","AUTOMATIC","GASOLINE","SUV","AWD","SALGS2EF4GA280536","","54490 USD","{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}","WHITE","54490 USD","AVAILABLE","USED","45.4074","-122.610","5.0L V8 Supercharged"
"0A2552118DE34741807873011D8B8643","2016 Land Rover Range Rover 3.0L V6 Supercharged HSE","Simply Drive Home. Factory Warranty, 4WD, Backup Camera, Heated Rear Seats, Heated Seats, Heated steering wheel, Meridian Premium Audio System, Navigation System, Panoramic Roof, Ventilated Seats. CARFAX One-Owner. Come and see only the finest Land Rovers at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.","https://www.dcmotorcompany.com/vehicle-details/2016-land-rover-range-rover-3-0l-v6-supercharged-hse-blind-spot-assist-panoramic-roof-portland-or-id-34204455","Land Rover","Range Rover","2016","45814","MI","http://vehicle-photos-published.vauto.com/80/7a/8e/91-b1eb-42e2-a223-f2910537050d/image-1.jpg","","AUTOMATIC","GASOLINE","SUV","AWD","SALGS2PF3GA308257","","48490 USD","{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}","BLACK","48490 USD","AVAILABLE","USED","45.4074","-122.610","3.0L V6 Supercharged HSE"
"6815809A11677C4DAD21ACE950192B8D","2016 BMW 3 Series 340i","Simply Drive Home. Factory Warranty, Backup Camera, harman/kardon Speakers, Head-Up Display, Heated Seats, M Sport Package, M Sport Suspension, Navigation System, Power Moonroof. Clean CARFAX. CARFAX One-Owner. Come and see only the finest BMWs at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.","https://www.dcmotorcompany.com/vehicle-details/used-2016-bmw-3-series-340i-m-sport-heads-up-display-heated-seats-portland-or-id-31556098","BMW","3 Series","2016","45528","MI","http://vehicle-photos-published.vauto.com/ab/04/5d/f1-e54a-4e12-9e31-fc1fce6e8105/image-1.jpg","","AUTOMATIC","GASOLINE","SEDAN","RWD","WBA8B3G53GNT62544","","27490 USD","{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}","WHITE","27490 USD","AVAILABLE","USED","45.4074","-122.610","340i"
"1FF68C942F736B4B984C14BA923C3BF3","2016 Land Rover Range Rover 3.0L V6 Supercharged HSE","Simply Drive Home. Factory Warranty, 4WD, Backup Camera, Blind Spot Monitor w/Closing Vehicle Sensing, Heated Rear Seats, Heated Seats, Heated steering wheel, Meridian Premium Audio System, Navigation System, Panoramic Roof. CARFAX One-Owner. Come and see only the finest Land Rovers at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.","https://www.dcmotorcompany.com/vehicle-details/2016-land-rover-range-rover-3-0l-v6-supercharged-hse-blind-spot-assist-heated-seats-portland-or-id-34204944","Land Rover","Range Rover","2016","49538","MI","http://vehicle-photos-published.vauto.com/37/db/70/bf-a63a-4488-aeeb-a5449304ee61/image-1.jpg","","AUTOMATIC","GASOLINE","SUV","AWD","SALGS2VF0GA259263","","47390 USD","{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}","BLUE","47390 USD","AVAILABLE","USED","45.4074","-122.610","3.0L V6 Supercharged HSE"
"56FD28E9D86D9E4486CDAD2C5CEE92E5","2016 Mercedes-Benz C-Class C 300","Simply Drive Home. Factory Warranty, AWD, AMG Sport Package, Backup Camera, Blind Spot Assist, Heated Seats, KEYLESS GO. Come and see only the finest Mercedes-Benzs at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.","","Mercedes-Benz","C-Class","2016","40650","MI","http://vehicle-photos-published.vauto.com/e1/e2/db/2f-a206-420d-a5e1-701abdefb63e/image-1.jpg","","AUTOMATIC","GASOLINE","SEDAN","AWD","55SWF4KB0GU121989","","22990 USD","{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}","BLACK","22990 USD","AVAILABLE","USED","45.4074","-122.610","C 300"
"C7D0F629C67AF747B46D69BD1733A764","2016 Mercedes-Benz C-Class C 63 S AMG®","Simply Drive Home. Clean CARFAX. Come and see only the finest Mercedes-Benzs at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.","","Mercedes-Benz","C-Class","2016","33041","MI","http://vehicle-photos-published.vauto.com/06/fa/6a/b0-61c5-4e66-b94b-e0e1d345b752/image-1.jpg","","AUTOMATIC","GASOLINE","SEDAN","RWD","55SWF8HB0GU099359","","48990 USD","{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}","BLACK","48990 USD","AVAILABLE","USED","45.4074","-122.610","C 63 S AMG®"
"E2946BAF739D644FABABC448498AFA10","2016 Mercedes-Benz C-Class C 300","Simply Drive Home. Factory Warranty, AMG Sport Package, Backup Camera, Blind Spot Assist, Heated Seats, KEYLESS GO, Navigation System, Panorama Sunroof. Come and see only the finest Mercedes-Benzs at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.","https://www.dcmotorcompany.com/vehicle-details/2016-mercedes-benz-c-class-c-300-amg-sport-package-panoramic-roof-portland-or-id-33525758","Mercedes-Benz","C-Class","2016","26698","MI","http://vehicle-photos-published.vauto.com/d8/1e/4b/c7-e522-4f67-9265-9af927c07c5a/image-1.jpg","","AUTOMATIC","GASOLINE","SEDAN","RWD","55SWF4JB9GU146360","","23990 USD","{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}","GRAY","23990 USD","AVAILABLE","USED","45.4074","-122.610","C 300"
"2FD687DAB0E85D49A17FA1DE7345C3CB","2016 Mercedes-Benz C-Class C 300","Simply Drive Home. Factory Warranty, AWD, Backup Camera, Heated Seats. Come and see only the finest Mercedes-Benzs at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.","https://www.dcmotorcompany.com/vehicle-details/2016-mercedes-benz-c-class-c-300-4matic-backup-camera-heated-seats-portland-or-id-34313210","Mercedes-Benz","C-Class","2016","27472","MI","http://vehicle-photos-published.vauto.com/cc/4a/46/58-ba95-43fa-a9fe-e636496687fa/image-1.jpg","","AUTOMATIC","GASOLINE","SEDAN","AWD","55SWF4KB3GU119847","","21990 USD","{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}","BLACK","21990 USD","AVAILABLE","USED","45.4074","-122.610","C 300"
"4A88B2ACD967C842B56AD5AFD0A86660","2016 Mercedes-Benz CLA CLA 250","Simply Drive Home. Factory Warranty, Blind Spot Assist, harman/kardon Sound System, Heated Seats, KEYLESS GO, Panorama Sunroof. Clean CARFAX. Come and see only the finest Mercedes-Benzs at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.","","Mercedes-Benz","CLA","2016","29635","MI","http://vehicle-photos-published.vauto.com/e3/28/de/9c-b5f1-4f54-8847-f5237abe164b/image-1.jpg","","AUTOMATIC","GASOLINE","SEDAN","FWD","WDDSJ4EBXGN370494","","21490 USD","{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}","BLACK","21490 USD","AVAILABLE","USED","45.4074","-122.610","CLA 250"
"AAA8FCC20549114D93E6DA10C2956195","2016 BMW 3 Series 328i xDrive Gran Turismo","Simply Drive Home. Factory Warranty, AWD, Panoramic Roof, Backup Camera, Cold Weather Package, Comfort Access Keyless Entry, Heated Rear Seats, Heated Seats, Heated Steering Wheel, Navigation System. Clean CARFAX. CARFAX One-Owner. Come and see only the finest BMWs at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.","https://www.dcmotorcompany.com/vehicle-details/2016-bmw-3-series-328i-xdrive-gran-turismo-panoramic-roof-cold-weather-package-portland-or-id-33501534","BMW","3 Series","2016","48775","MI","http://vehicle-photos-published.vauto.com/4a/d6/09/d1-7565-4850-b964-d2ce1d7fcbef/image-1.jpg","","AUTOMATIC","GASOLINE","HATCHBACK","AWD","WBA8Z5C57GGS38312","","22890 USD","{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}","BLUE","22890 USD","AVAILABLE","USED","45.4074","-122.610","328i xDrive Gran Turismo"
"7B5CCCB21584214FA7F8B5D8F41F7AEB","2016 Porsche Panamera Hybrid S","Simply Drive Home. 3-stage Front & Rear Heated Seats, Front & Rear Park Assist w/Reversing Camera, Navigation System, Power Moonroof. CARFAX One-Owner. Come and see only the finest Porsches at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.","https://www.dcmotorcompany.com/vehicle-details/used-2016-porsche-panamera-hybrid-s-front-rear-heated-seats-navigation-portland-or-id-34095694","Porsche","Panamera","2016","38004","MI","http://vehicle-photos-published.vauto.com/50/81/f1/72-530c-4767-b443-080cc9b259fe/image-1.jpg","","AUTOMATIC","HYBRID","HATCHBACK","RWD","WP0AD2A78GL040206","","49690 USD","{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}","WHITE","49690 USD","AVAILABLE","USED","45.4074","-122.610","Hybrid S"
"A56926BDB22A5F40A73EA08448121683","2016 Mercedes-Benz GLE GLE 350","Simply Drive Home. Factory Warranty, AWD, Apple CarPlay, Backup Camera, Blind Spot Assist, Heated Seats, KEYLESS GO, Navigation System, Power Front Seats w/Driver Memory, Power Moonroof. CARFAX One-Owner. Come and see only the finest Mercedes-Benzs at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.","https://www.dcmotorcompany.com/vehicle-details/2016-mercedes-benz-gle-gle-350-4matic-blind-spot-assist-apple-carplay-portland-or-id-34033483","Mercedes-Benz","GLE","2016","35809","MI","http://vehicle-photos-published.vauto.com/84/53/93/6c-a6de-4dec-8503-549c19562511/image-1.jpg","","AUTOMATIC","GASOLINE","SUV","AWD","4JGDA5HB5GA805946","","30490 USD","{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}","BLACK","30490 USD","AVAILABLE","USED","45.4074","-122.610","GLE 350"
"6E796B31B0EE3240AA16B800C399F2A2","2016 Mercedes-Benz C-Class C 300","Simply Drive Home. Factory Warranty, Backup Camera, Blind Spot Assist, Burmester Premium Sound, Heated Seats, KEYLESS GO, Navigation System. Clean CARFAX. CARFAX One-Owner. Come and see only the finest Mercedes-Benzs at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.","https://www.dcmotorcompany.com/vehicle-details/2016-mercedes-benz-c-class-c-300-blind-spot-assist-heated-seats-portland-or-id-34095804","Mercedes-Benz","C-Class","2016","29739","MI","http://vehicle-photos-published.vauto.com/a2/8c/cf/33-6ebf-440d-8fa2-ad298c0c1474/image-1.jpg","","AUTOMATIC","GASOLINE","SEDAN","RWD","55SWF4JB3GU154437","","20990 USD","{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}","GRAY","20990 USD","AVAILABLE","USED","45.4074","-122.610","C 300"
